sa2,sa2_name,month,data_type,values
21466,Point Cook - South,2020-05-01,Population aged 15-64 y.o.,12017
21466,Point Cook - South,2020-05-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,6.4
21467,Werribee - East,2020-05-01,JobSeeker payment recipients,1806
21467,Werribee - East,2020-05-01,Youth Allowance recipients,209
21467,Werribee - East,2020-05-01,Total JobSeeker and Youth allowance recipients,2015
21467,Werribee - East,2020-05-01,Population aged 15-64 y.o.,13933
21467,Werribee - East,2020-05-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,14.5
21468,Werribee - West,2020-05-01,JobSeeker payment recipients,1230
21468,Werribee - West,2020-05-01,Youth Allowance recipients,137
21468,Werribee - West,2020-05-01,Total JobSeeker and Youth allowance recipients,1367
21468,Werribee - West,2020-05-01,Population aged 15-64 y.o.,9913
21468,Werribee - West,2020-05-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,13.8
21469,Mildura - North,2020-05-01,JobSeeker payment recipients,1619
21469,Mildura - North,2020-05-01,Youth Allowance recipients,241
21469,Mildura - North,2020-05-01,Total JobSeeker and Youth allowance recipients,1860
21469,Mildura - North,2020-05-01,Population aged 15-64 y.o.,11743
21469,Mildura - North,2020-05-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,15.8
21470,Mildura - South,2020-05-01,JobSeeker payment recipients,962
21470,Mildura - South,2020-05-01,Youth Allowance recipients,154
21470,Mildura - South,2020-05-01,Total JobSeeker and Youth allowance recipients,1116
21470,Mildura - South,2020-05-01,Population aged 15-64 y.o.,9355
21470,Mildura - South,2020-05-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,11.9
21471,Camperdown,2020-05-01,JobSeeker payment recipients,199
21471,Camperdown,2020-05-01,Youth Allowance recipients,17
21471,Camperdown,2020-05-01,Total JobSeeker and Youth allowance recipients,216
21471,Camperdown,2020-05-01,Population aged 15-64 y.o.,1931
21471,Camperdown,2020-05-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,11.2
21472,Colac,2020-05-01,JobSeeker payment recipients,677
21472,Colac,2020-05-01,Youth Allowance recipients,87
21472,Colac,2020-05-01,Total JobSeeker and Youth allowance recipients,764
21472,Colac,2020-05-01,Population aged 15-64 y.o.,7534
21472,Colac,2020-05-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,10.1
21473,Colac Region,2020-05-01,JobSeeker payment recipients,259
21473,Colac Region,2020-05-01,Youth Allowance recipients,22
21473,Colac Region,2020-05-01,Total JobSeeker and Youth allowance recipients,281
21473,Colac Region,2020-05-01,Population aged 15-64 y.o.,3171
21473,Colac Region,2020-05-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,8.9
21474,Corangamite - North,2020-05-01,JobSeeker payment recipients,299
21474,Corangamite - North,2020-05-01,Youth Allowance recipients,28
21474,Corangamite - North,2020-05-01,Total JobSeeker and Youth allowance recipients,327
21474,Corangamite - North,2020-05-01,Population aged 15-64 y.o.,3120
21474,Corangamite - North,2020-05-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,10.5
21475,Corangamite - South,2020-05-01,JobSeeker payment recipients,296
21475,Corangamite - South,2020-05-01,Youth Allowance recipients,33
21475,Corangamite - South,2020-05-01,Total JobSeeker and Youth allowance recipients,329
21475,Corangamite - South,2020-05-01,Population aged 15-64 y.o.,4403
21475,Corangamite - South,2020-05-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,7.5
21476,Otway,2020-05-01,JobSeeker payment recipients,292
21476,Otway,2020-05-01,Youth Allowance recipients,21
21476,Otway,2020-05-01,Total JobSeeker and Youth allowance recipients,313
21476,Otway,2020-05-01,Population aged 15-64 y.o.,2217
21476,Otway,2020-05-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,14.1
21477,Moyne - East,2020-05-01,JobSeeker payment recipients,329
21477,Moyne - East,2020-05-01,Youth Allowance recipients,49
21477,Moyne - East,2020-05-01,Total JobSeeker and Youth allowance recipients,378
21477,Moyne - East,2020-05-01,Population aged 15-64 y.o.,4114
21477,Moyne - East,2020-05-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,9.2
21478,Moyne - West,2020-05-01,JobSeeker payment recipients,467
21478,Moyne - West,2020-05-01,Youth Allowance recipients,50
21478,Moyne - West,2020-05-01,Total JobSeeker and Youth allowance recipients,517
21478,Moyne - West,2020-05-01,Population aged 15-64 y.o.,5810
21478,Moyne - West,2020-05-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,8.9
21479,Warrnambool - North,2020-05-01,JobSeeker payment recipients,1197
21479,Warrnambool - North,2020-05-01,Youth Allowance recipients,183
21479,Warrnambool - North,2020-05-01,Total JobSeeker and Youth allowance recipients,1380
21479,Warrnambool - North,2020-05-01,Population aged 15-64 y.o.,13898
21479,Warrnambool - North,2020-05-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,9.9
21480,Warrnambool - South,2020-05-01,JobSeeker payment recipients,823
21480,Warrnambool - South,2020-05-01,Youth Allowance recipients,122
21480,Warrnambool - South,2020-05-01,Total JobSeeker and Youth allowance recipients,945
21480,Warrnambool - South,2020-05-01,Population aged 15-64 y.o.,8282
21480,Warrnambool - South,2020-05-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,11.4
21001,Alfredton,2020-06-01,JobSeeker payment recipients,475
21001,Alfredton,2020-06-01,Youth Allowance recipients,116
21001,Alfredton,2020-06-01,Total JobSeeker and Youth allowance recipients,591
21001,Alfredton,2020-06-01,Population aged 15-64 y.o.,8525
21001,Alfredton,2020-06-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,6.9
21002,Ballarat,2020-06-01,JobSeeker payment recipients,698
21002,Ballarat,2020-06-01,Youth Allowance recipients,76
21002,Ballarat,2020-06-01,Total JobSeeker and Youth allowance recipients,774
21002,Ballarat,2020-06-01,Population aged 15-64 y.o.,7728
21002,Ballarat,2020-06-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,10
21003,Ballarat - North,2020-06-01,JobSeeker payment recipients,1423
21003,Ballarat - North,2020-06-01,Youth Allowance recipients,194
21003,Ballarat - North,2020-06-01,Total JobSeeker and Youth allowance recipients,1617
21003,Ballarat - North,2020-06-01,Population aged 15-64 y.o.,15369
21003,Ballarat - North,2020-06-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,10.5
21004,Ballarat - South,2020-06-01,JobSeeker payment recipients,1914
21004,Ballarat - South,2020-06-01,Youth Allowance recipients,343
21004,Ballarat - South,2020-06-01,Total JobSeeker and Youth allowance recipients,2257
21004,Ballarat - South,2020-06-01,Population aged 15-64 y.o.,16435
21004,Ballarat - South,2020-06-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,13.7
21005,Buninyong,2020-06-01,JobSeeker payment recipients,287
21005,Buninyong,2020-06-01,Youth Allowance recipients,25
21005,Buninyong,2020-06-01,Total JobSeeker and Youth allowance recipients,312
21005,Buninyong,2020-06-01,Population aged 15-64 y.o.,4867
21005,Buninyong,2020-06-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,6.4
21006,Delacombe,2020-06-01,JobSeeker payment recipients,512
21006,Delacombe,2020-06-01,Youth Allowance recipients,96
21006,Delacombe,2020-06-01,Total JobSeeker and Youth allowance recipients,608
21006,Delacombe,2020-06-01,Population aged 15-64 y.o.,5063
21006,Delacombe,2020-06-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,12
21007,Smythes Creek,2020-06-01,JobSeeker payment recipients,144
21007,Smythes Creek,2020-06-01,Youth Allowance recipients,18
21007,Smythes Creek,2020-06-01,Total JobSeeker and Youth allowance recipients,162
21007,Smythes Creek,2020-06-01,Population aged 15-64 y.o.,2611
21007,Smythes Creek,2020-06-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,6.2
21008,Wendouree - Miners Rest,2020-06-01,JobSeeker payment recipients,1144
21008,Wendouree - Miners Rest,2020-06-01,Youth Allowance recipients,174
21008,Wendouree - Miners Rest,2020-06-01,Total JobSeeker and Youth allowance recipients,1318
21008,Wendouree - Miners Rest,2020-06-01,Population aged 15-64 y.o.,9043
21008,Wendouree - Miners Rest,2020-06-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,14.6
21009,Bacchus Marsh Region,2020-06-01,JobSeeker payment recipients,310
21009,Bacchus Marsh Region,2020-06-01,Youth Allowance recipients,24
21009,Bacchus Marsh Region,2020-06-01,Total JobSeeker and Youth allowance recipients,334
21009,Bacchus Marsh Region,2020-06-01,Population aged 15-64 y.o.,3879
21009,Bacchus Marsh Region,2020-06-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,8.6
21010,Creswick - Clunes,2020-06-01,JobSeeker payment recipients,518
21010,Creswick - Clunes,2020-06-01,Youth Allowance recipients,61
21010,Creswick - Clunes,2020-06-01,Total JobSeeker and Youth allowance recipients,579
21010,Creswick - Clunes,2020-06-01,Population aged 15-64 y.o.,4679
21010,Creswick - Clunes,2020-06-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,12.4
21011,Daylesford,2020-06-01,JobSeeker payment recipients,646
21011,Daylesford,2020-06-01,Youth Allowance recipients,43
21011,Daylesford,2020-06-01,Total JobSeeker and Youth allowance recipients,689
21011,Daylesford,2020-06-01,Population aged 15-64 y.o.,5558
21011,Daylesford,2020-06-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,12.4
21012,Gordon (Vic.),2020-06-01,JobSeeker payment recipients,246
21012,Gordon (Vic.),2020-06-01,Youth Allowance recipients,31
21012,Gordon (Vic.),2020-06-01,Total JobSeeker and Youth allowance recipients,277
21012,Gordon (Vic.),2020-06-01,Population aged 15-64 y.o.,3724
21012,Gordon (Vic.),2020-06-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,7.4
21013,Avoca,2020-06-01,JobSeeker payment recipients,249
21013,Avoca,2020-06-01,Youth Allowance recipients,17
21013,Avoca,2020-06-01,Total JobSeeker and Youth allowance recipients,266
21013,Avoca,2020-06-01,Population aged 15-64 y.o.,1871
21013,Avoca,2020-06-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,14.2
21014,Beaufort,2020-06-01,JobSeeker payment recipients,249
21014,Beaufort,2020-06-01,Youth Allowance recipients,29
21014,Beaufort,2020-06-01,Total JobSeeker and Youth allowance recipients,278
21014,Beaufort,2020-06-01,Population aged 15-64 y.o.,2666
21014,Beaufort,2020-06-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,10.4
21015,Golden Plains - North,2020-06-01,JobSeeker payment recipients,332
21015,Golden Plains - North,2020-06-01,Youth Allowance recipients,44
21015,Golden Plains - North,2020-06-01,Total JobSeeker and Youth allowance recipients,376
21015,Golden Plains - North,2020-06-01,Population aged 15-64 y.o.,2952
21015,Golden Plains - North,2020-06-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,12.7
21016,Maryborough (Vic.),2020-06-01,JobSeeker payment recipients,684
21016,Maryborough (Vic.),2020-06-01,Youth Allowance recipients,117
21016,Maryborough (Vic.),2020-06-01,Total JobSeeker and Youth allowance recipients,801
21016,Maryborough (Vic.),2020-06-01,Population aged 15-64 y.o.,4377
21016,Maryborough (Vic.),2020-06-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,18.3
21017,Maryborough Region,2020-06-01,JobSeeker payment recipients,503
21017,Maryborough Region,2020-06-01,Youth Allowance recipients,52
21017,Maryborough Region,2020-06-01,Total JobSeeker and Youth allowance recipients,555
21017,Maryborough Region,2020-06-01,Population aged 15-64 y.o.,3146
21017,Maryborough Region,2020-06-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,17.6
21018,Bendigo,2020-06-01,JobSeeker payment recipients,1362
21018,Bendigo,2020-06-01,Youth Allowance recipients,191
21018,Bendigo,2020-06-01,Total JobSeeker and Youth allowance recipients,1553
21018,Bendigo,2020-06-01,Population aged 15-64 y.o.,9661
21018,Bendigo,2020-06-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,16.1
21019,California Gully - Eaglehawk,2020-06-01,JobSeeker payment recipients,971
21019,California Gully - Eaglehawk,2020-06-01,Youth Allowance recipients,175
21019,California Gully - Eaglehawk,2020-06-01,Total JobSeeker and Youth allowance recipients,1146
21019,California Gully - Eaglehawk,2020-06-01,Population aged 15-64 y.o.,7963
21019,California Gully - Eaglehawk,2020-06-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,14.4
21020,East Bendigo - Kennington,2020-06-01,JobSeeker payment recipients,722
21020,East Bendigo - Kennington,2020-06-01,Youth Allowance recipients,115
21020,East Bendigo - Kennington,2020-06-01,Total JobSeeker and Youth allowance recipients,837
21020,East Bendigo - Kennington,2020-06-01,Population aged 15-64 y.o.,8295
21020,East Bendigo - Kennington,2020-06-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,10.1
21021,Flora Hill - Spring Gully,2020-06-01,JobSeeker payment recipients,579
21021,Flora Hill - Spring Gully,2020-06-01,Youth Allowance recipients,96
21021,Flora Hill - Spring Gully,2020-06-01,Total JobSeeker and Youth allowance recipients,675
21021,Flora Hill - Spring Gully,2020-06-01,Population aged 15-64 y.o.,6408
21021,Flora Hill - Spring Gully,2020-06-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,10.5
21022,Kangaroo Flat - Golden Square,2020-06-01,JobSeeker payment recipients,1339
21022,Kangaroo Flat - Golden Square,2020-06-01,Youth Allowance recipients,187
21022,Kangaroo Flat - Golden Square,2020-06-01,Total JobSeeker and Youth allowance recipients,1526
21022,Kangaroo Flat - Golden Square,2020-06-01,Population aged 15-64 y.o.,12463
21022,Kangaroo Flat - Golden Square,2020-06-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,12.2
21023,Maiden Gully,2020-06-01,JobSeeker payment recipients,163
21023,Maiden Gully,2020-06-01,Youth Allowance recipients,28
21023,Maiden Gully,2020-06-01,Total JobSeeker and Youth allowance recipients,191
21023,Maiden Gully,2020-06-01,Population aged 15-64 y.o.,3429
21023,Maiden Gully,2020-06-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,5.6
21024,Strathfieldsaye,2020-06-01,JobSeeker payment recipients,246
21024,Strathfieldsaye,2020-06-01,Youth Allowance recipients,42
21024,Strathfieldsaye,2020-06-01,Total JobSeeker and Youth allowance recipients,288
21024,Strathfieldsaye,2020-06-01,Population aged 15-64 y.o.,5872
21024,Strathfieldsaye,2020-06-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,4.9
21025,White Hills - Ascot,2020-06-01,JobSeeker payment recipients,678
21025,White Hills - Ascot,2020-06-01,Youth Allowance recipients,117
21025,White Hills - Ascot,2020-06-01,Total JobSeeker and Youth allowance recipients,795
21025,White Hills - Ascot,2020-06-01,Population aged 15-64 y.o.,8475
21025,White Hills - Ascot,2020-06-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,9.4
21026,Bendigo Region - South,2020-06-01,JobSeeker payment recipients,276
21026,Bendigo Region - South,2020-06-01,Youth Allowance recipients,35
21026,Bendigo Region - South,2020-06-01,Total JobSeeker and Youth allowance recipients,311
21026,Bendigo Region - South,2020-06-01,Population aged 15-64 y.o.,4984
21026,Bendigo Region - South,2020-06-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,6.2
21027,Castlemaine,2020-06-01,JobSeeker payment recipients,621
21027,Castlemaine,2020-06-01,Youth Allowance recipients,72
21027,Castlemaine,2020-06-01,Total JobSeeker and Youth allowance recipients,693
21027,Castlemaine,2020-06-01,Population aged 15-64 y.o.,6611
21027,Castlemaine,2020-06-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,10.5
21028,Castlemaine Region,2020-06-01,JobSeeker payment recipients,551
21028,Castlemaine Region,2020-06-01,Youth Allowance recipients,41
21028,Castlemaine Region,2020-06-01,Total JobSeeker and Youth allowance recipients,592
21028,Castlemaine Region,2020-06-01,Population aged 15-64 y.o.,5240
21028,Castlemaine Region,2020-06-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,11.3
21029,Heathcote,2020-06-01,JobSeeker payment recipients,385
21029,Heathcote,2020-06-01,Youth Allowance recipients,30
21029,Heathcote,2020-06-01,Total JobSeeker and Youth allowance recipients,415
21029,Heathcote,2020-06-01,Population aged 15-64 y.o.,2666
21029,Heathcote,2020-06-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,15.6
21030,Kyneton,2020-06-01,JobSeeker payment recipients,477
21030,Kyneton,2020-06-01,Youth Allowance recipients,52
21030,Kyneton,2020-06-01,Total JobSeeker and Youth allowance recipients,529
21030,Kyneton,2020-06-01,Population aged 15-64 y.o.,6150
21030,Kyneton,2020-06-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,8.6
21031,Woodend,2020-06-01,JobSeeker payment recipients,223
